MolecularWeight,LogP,TPSA,HBD,HBA,RotatableBonds,Suitability
352.43,5.26,6.48,0.0,3.0,4.0,1
408.38,3.54,71.77,1.0,5.0,3.0,0
294.4,3.16,36.36,1.0,3.0,3.0,0
306.34,1.6,109.49,3.0,5.0,5.0,0
283.11,3.83,62.22,2.0,3.0,3.0,0
597.91,6.91,55.84,0.0,5.0,7.0,1
476.59,3.64,100.9,2.0,6.0,6.0,1
200.28,3.18,28.68,1.0,1.0,2.0,0
442.56,6.35,63.83,1.0,5.0,6.0,0
513.5,0.73,196.84,6.0,11.0,3.0,0
163.2,-0.49,66.4,3.0,3.0,3.0,1
308.43,3.22,55.12,2.0,2.0,6.0,1
409.56,4.66,49.33,2.0,2.0,3.0,0
420.53,3.5,41.57,1.0,4.0,5.0,0
254.31,1.04,89.26,2.0,4.0,3.0,1
477.05,5.09,43.78,1.0,3.0,7.0,1
416.53,1.38,85.49,0.0,8.0,9.0,1
220.32,2.32,41.13,2.0,2.0,5.0,1
341.45,2.26,55.84,0.0,6.0,6.0,0
358.27,3.26,58.36,1.0,4.0,9.0,1
366.43,4.99,97.42,2.0,6.0,5.0,1
470.33,3.2,112.74,2.0,6.0,4.0,1
172.18,2.01,34.14,0.0,2.0,0.0,1
615.74,3.02,128.29,2.0,10.0,7.0,0
425.6,3.88,47.02,1.0,6.0,8.0,1
67.09,1.01,15.79,1.0,0.0,0.0,0
280.33,2.13,119.97,5.0,3.0,4.0,1
285.28,1.71,98.18,0.0,7.0,5.0,0
382.53,5.31,12.05,0.0,2.0,4.0,1
518.06,6.09,73.75,2.0,7.0,7.0,0
241.24,0.53,91.01,2.0,5.0,6.0,1
442.45,1.9,141.36,4.0,6.0,4.0,1
177.25,1.74,21.26,1.0,2.0,1.0,1
216.24,2.48,46.53,1.0,2.0,3.0,0
394.47,2.11,51.24,0.0,5.0,2.0,0
205.21,1.65,58.89,1.0,3.0,3.0,0
364.46,2.99,50.8,1.0,4.0,10.0,0
131.17,0.44,63.32,2.0,2.0,3.0,0
402.45,2.15,112.27,3.0,7.0,9.0,0
352.77,2.81,71.06,0.0,6.0,3.0,1
334.17,2.89,80.39,2.0,3.0,4.0,1
297.27,-2.63,103.59,0.0,9.0,6.0,0
388.82,1.57,91.76,0.0,7.0,2.0,1
244.26,3.68,37.3,1.0,1.0,3.0,1
324.38,3.49,60.85,1.0,3.0,5.0,1
228.3,2.93,53.07,2.0,2.0,4.0,0
418.58,3.56,74.02,1.0,6.0,7.0,1
277.28,-0.83,130.05,4.0,7.0,2.0,1
494.01,3.64,113.6,3.0,5.0,8.0,1
60.06,-0.98,69.11,2.0,1.0,0.0,1
232.24,1.42,72.19,1.0,4.0,2.0,1
646.74,6.37,111.25,2.0,8.0,11.0,0
243.22,-2.56,130.83,4.0,8.0,2.0,1
233.24,-0.79,91.75,1.0,4.0,1.0,1
693.73,8.38,61.44,2.0,3.0,10.0,1
334.17,2.89,80.39,2.0,3.0,4.0,1
296.39,3.42,41.46,1.0,3.0,1.0,0
433.5,2.52,94.53,1.0,8.0,9.0,1
749.96,5.25,156.89,2.0,10.0,8.0,1
123.11,0.78,50.19,1.0,2.0,1.0,1
318.83,3.78,32.67,0.0,3.0,2.0,0
396.66,7.64,20.23,1.0,1.0,5.0,1
393.4,3.85,95.71,1.0,7.0,5.0,1
429.56,4.6,57.23,0.0,6.0,13.0,0
308.12,4.5,63.33,1.0,3.0,2.0,1
559.53,8.79,46.53,1.0,3.0,6.0,0
331.46,4.9,12.47,0.0,2.0,2.0,0
427.56,4.67,44.81,1.0,3.0,8.0,1
265.36,2.69,27.63,1.0,3.0,5.0,1
384.56,6.13,46.53,1.0,3.0,6.0,0
167.21,0.77,66.48,3.0,3.0,2.0,1
486.6,5.1,82.62,2.0,8.0,7.0,1
487.41,4.76,74.13,1.0,3.0,4.0,0
305.07,1.11,66.4,2.0,2.0,3.0,1
214.27,2.19,59.14,2.0,3.0,0.0,0
321.47,3.87,20.2,1.0,3.0,4.0,0
372.69,3.44,58.28,1.0,5.0,2.0,0
556.66,1.32,176.66,6.0,10.0,6.0,1
254.29,-0.19,93.81,3.0,5.0,6.0,1
305.33,1.78,93.89,2.0,5.0,2.0,0
384.44,0.55,124.01,3.0,6.0,5.0,1
390.96,5.56,6.48,0.0,2.0,5.0,1
375.35,1.09,106.61,1.0,6.0,5.0,0
290.32,1.26,105.51,2.0,7.0,5.0,1
339.39,3.86,49.81,0.0,5.0,6.0,0
339.41,1.52,59.95,2.0,5.0,5.0,0
397.76,6.52,17.82,0.0,3.0,6.0,1
436.35,3.73,101.54,0.0,8.0,6.0,0
277.5,5.3,12.03,1.0,1.0,4.0,1
650.98,3.95,92.78,3.0,4.0,5.0,1
386.45,-1.61,127.36,0.0,8.0,8.0,0
286.72,2.45,61.69,2.0,3.0,1.0,1
254.35,1.52,58.2,2.0,3.0,5.0,1
494.53,2.99,106.97,1.0,7.0,4.0,1
458.55,3.92,97.89,1.0,6.0,10.0,0
537.64,-1.85,192.39,6.0,8.0,8.0,0
304.47,4.06,40.46,2.0,2.0,0.0,0
285.34,1.2,52.93,2.0,4.0,0.0,1
188.02,2.75,0.0,0.0,0.0,0.0,1
239.31,1.91,72.72,4.0,4.0,5.0,1
348.48,3.68,77.76,3.0,3.0,7.0,0
213.24,3.13,49.33,2.0,2.0,3.0,0
393.85,3.14,88.56,2.0,5.0,3.0,1
295.43,3.67,23.47,1.0,2.0,5.0,0
404.25,2.22,61.8,2.0,4.0,5.0,0
452.47,4.01,123.95,3.0,7.0,7.0,0
494.51,1.7,197.8,1.0,12.0,9.0,0
330.38,4.74,46.53,1.0,2.0,5.0,0
412.43,3.43,85.07,1.0,6.0,4.0,1
109.13,0.25,64.93,2.0,3.0,0.0,1
121.16,-0.67,63.32,3.0,3.0,2.0,1
299.23,0.09,136.38,3.0,7.0,5.0,0
225.29,1.43,61.72,3.0,4.0,5.0,0
183.21,0.35,72.72,4.0,4.0,3.0,1
219.63,0.7,81.19,1.0,5.0,4.0,0
167.3,2.42,12.03,1.0,1.0,1.0,1
269.31,0.38,87.37,2.0,4.0,1.0,0
526.68,6.84,86.71,2.0,3.0,7.0,0
218.26,1.47,49.41,1.0,2.0,2.0,1
375.47,4.17,58.37,1.0,4.0,5.0,0
389.39,0.97,123.04,2.0,8.0,5.0,1
462.54,2.2,138.2,3.0,7.0,6.0,1
337.35,1.12,71.11,1.0,5.0,4.0,1
311.36,0.77,84.54,1.0,6.0,4.0,1
371.39,2.58,103.55,1.0,8.0,4.0,1
520.8,8.73,45.49,0.0,4.0,21.0,0
339.44,1.92,68.36,3.0,3.0,4.0,1
397.41,0.89,119.42,1.0,9.0,5.0,0
315.42,1.16,90.35,2.0,4.0,2.0,0
322.31,0.58,81.96,1.0,6.0,5.0,0
560.61,4.48,104.45,1.0,8.0,5.0,1
326.63,7.34,0.0,0.0,0.0,18.0,0
401.96,4.53,49.57,1.0,4.0,5.0,1
623.64,3.75,132.61,2.0,11.0,9.0,1
583.6,-7.95,334.59,15.0,15.0,9.0,1
339.44,1.92,68.36,3.0,3.0,4.0,1
149.24,1.84,12.03,1.0,1.0,3.0,1
489.63,4.17,93.09,1.0,6.0,6.0,0
224.29,1.98,55.92,2.0,2.0,0.0,0
440.77,1.92,121.68,3.0,7.0,3.0,1
218.26,0.54,58.2,2.0,2.0,2.0,1
286.24,2.28,111.13,4.0,6.0,1.0,0
244.72,3.04,24.39,1.0,2.0,2.0,0
584.72,6.49,69.48,0.0,7.0,7.0,0
200.17,-0.02,64.09,1.0,4.0,1.0,0
203.25,1.11,48.92,0.0,4.0,3.0,0
673.67,0.95,230.6,5.0,15.0,11.0,0
307.44,4.42,12.47,0.0,2.0,4.0,1
435.29,4.72,120.64,2.0,7.0,4.0,1
268.19,-0.26,129.49,1.0,7.0,4.0,0
139.15,0.4,42.23,1.0,3.0,0.0,1
236.27,2.92,34.89,0.0,3.0,3.0,0
253.74,2.21,83.79,5.0,2.0,2.0,1
286.38,2.05,41.49,0.0,5.0,7.0,0
389.43,0.71,132.96,4.0,6.0,5.0,1
465.95,3.36,86.05,2.0,6.0,9.0,1
361.37,1.54,75.01,1.0,6.0,2.0,1
235.22,-2.1,134.76,3.0,5.0,2.0,0
324.42,3.17,45.59,1.0,4.0,4.0,1
354.39,3.17,90.13,2.0,5.0,5.0,0
378.43,3.52,81.54,1.0,5.0,7.0,1
575.63,-1.4,219.93,4.0,14.0,9.0,1
232.33,2.42,32.34,1.0,2.0,3.0,0
530.56,3.86,119.63,3.0,10.0,7.0,0
184.19,0.16,75.27,2.0,3.0,2.0,0
394.34,3.78,151.13,3.0,8.0,6.0,0
126.11,0.65,50.44,1.0,3.0,0.0,0
380.42,0.95,105.17,2.0,6.0,5.0,1
304.74,1.94,72.68,1.0,5.0,3.0,0
220.28,1.37,79.51,3.0,2.0,1.0,0
328.48,4.5,15.71,0.0,4.0,5.0,0
524.69,4.82,108.48,3.0,8.0,10.0,1
313.31,2.79,81.7,1.0,5.0,4.0,0
473.59,6.08,70.0,2.0,6.0,7.0,1
131.39,2.5,0.0,0.0,0.0,0.0,0
190.16,1.85,76.26,1.0,4.0,1.0,1
368.51,3.43,97.99,4.0,4.0,12.0,1
409.92,4.52,45.67,0.0,4.0,6.0,0
269.39,3.66,21.26,1.0,2.0,8.0,0
349.46,0.41,100.9,2.0,6.0,4.0,0
527.62,5.21,48.83,1.0,5.0,6.0,0
372.42,1.86,114.04,4.0,6.0,8.0,0
294.4,3.77,25.24,0.0,3.0,1.0,0
528.53,4.63,128.41,4.0,9.0,13.0,0
375.56,5.04,40.54,1.0,4.0,6.0,1
348.51,3.48,46.53,1.0,3.0,8.0,1
173.21,0.62,66.4,2.0,2.0,4.0,0
408.88,2.27,99.88,2.0,7.0,8.0,1
791.11,-0.41,168.66,6.0,8.0,11.0,1
205.3,2.6,20.31,0.0,2.0,5.0,1
519.63,1.12,135.54,1.0,10.0,10.0,0
524.69,4.82,108.48,3.0,8.0,10.0,1
336.26,2.02,52.65,1.0,3.0,7.0,0
263.38,2.63,32.7,1.0,3.0,4.0,1
322.24,4.58,12.47,0.0,2.0,2.0,0
256.26,-0.42,111.17,2.0,5.0,4.0,0
426.49,3.08,84.39,1.0,7.0,4.0,1
477.57,1.98,149.36,5.0,7.0,9.0,0
309.41,3.45,30.49,1.0,3.0,3.0,0
561.45,4.72,122.47,3.0,7.0,6.0,1
462.59,6.93,93.03,4.0,5.0,8.0,0
494.57,2.5,113.01,2.0,6.0,6.0,1
335.37,3.16,78.22,0.0,7.0,3.0,0
321.45,1.42,105.27,5.0,4.0,9.0,0
300.44,5.6,37.3,1.0,1.0,5.0,1
228.34,3.1,27.82,2.0,1.0,3.0,1
518.09,5.14,50.44,1.0,3.0,3.0,1
287.45,3.94,23.47,1.0,2.0,5.0,1
132.16,1.09,27.69,0.0,3.0,0.0,0
197.66,1.93,29.1,1.0,1.0,4.0,0
390.36,-2.43,186.46,5.0,12.0,4.0,1
603.75,2.83,121.4,1.0,12.0,32.0,1
222.28,0.75,105.97,3.0,4.0,2.0,0
349.77,0.71,112.73,3.0,4.0,4.0,1
359.4,2.28,74.57,2.0,5.0,3.0,1
464.83,5.55,92.35,3.0,4.0,5.0,1
211.11,-1.38,133.95,5.0,3.0,3.0,0
373.45,3.89,46.61,0.0,5.0,5.0,1
480.57,-1.28,150.04,2.0,10.0,7.0,1
562.67,7.5,131.96,4.0,4.0,8.0,0
440.09,4.95,70.67,2.0,4.0,3.0,0
786.73,-3.19,324.44,12.0,20.0,13.0,0
293.32,4.03,63.33,1.0,3.0,5.0,1
298.82,4.26,16.13,0.0,2.0,2.0,0
283.16,3.18,77.82,2.0,4.0,2.0,0
357.32,2.71,148.65,4.0,6.0,7.0,1
311.43,3.81,21.7,0.0,3.0,5.0,0
236.23,-1.29,108.02,3.0,5.0,1.0,0
357.79,3.93,68.53,1.0,4.0,4.0,1
503.65,5.12,102.5,1.0,8.0,8.0,0
368.5,4.73,35.53,0.0,3.0,6.0,1
30.01,-0.45,39.37,0.0,1.0,0.0,1
500.63,2.59,146.05,4.0,8.0,16.0,1
317.39,2.45,92.95,5.0,5.0,8.0,1
347.5,4.45,23.47,1.0,2.0,1.0,0
258.25,3.38,58.29,2.0,4.0,2.0,0
312.44,3.44,30.87,1.0,5.0,0.0,1
213.66,1.86,63.32,2.0,2.0,4.0,1
278.4,4.26,6.48,0.0,2.0,4.0,0
426.86,4.07,115.57,3.0,5.0,6.0,1
349.77,0.71,112.73,3.0,4.0,4.0,1
73.14,0.62,12.03,1.0,1.0,2.0,0
162.19,2.14,18.46,0.0,2.0,2.0,0
305.37,-0.45,80.62,2.0,7.0,7.0,0
326.51,5.05,6.48,0.0,3.0,5.0,0
251.29,1.9,76.72,2.0,5.0,3.0,0
351.35,1.8,74.57,2.0,5.0,3.0,1
495.64,5.27,67.45,1.0,5.0,11.0,1
503.67,4.71,94.11,1.0,7.0,9.0,0
364.36,1.79,101.65,2.0,7.0,1.0,0
415.57,3.15,89.79,4.0,4.0,12.0,1
402.49,2.29,106.94,3.0,4.0,8.0,0
376.41,0.18,145.81,4.0,5.0,7.0,0
165.19,1.18,52.32,1.0,2.0,3.0,0
298.43,3.49,37.3,1.0,2.0,0.0,1
525.64,-0.65,172.46,3.0,13.0,10.0,1
135.21,1.58,26.02,1.0,1.0,2.0,1
336.48,4.14,23.55,0.0,2.0,6.0,1
205.25,-1.14,89.79,4.0,4.0,6.0,1
491.63,5.75,35.58,1.0,3.0,9.0,0
229.32,2.87,32.26,2.0,2.0,4.0,1
841.02,3.7,205.72,2.0,16.0,8.0,0
165.24,1.54,32.26,2.0,2.0,3.0,0
266.39,3.02,6.48,0.0,2.0,3.0,1
562.57,5.7,108.76,3.0,6.0,9.0,1
426.56,3.96,55.56,1.0,3.0,7.0,1
416.38,0.39,160.82,6.0,9.0,3.0,0
411.47,4.63,82.69,3.0,4.0,8.0,1
19.0,-3.0,0.0,0.0,0.0,0.0,0
309.35,1.3,90.41,1.0,6.0,7.0,0
432.56,4.14,45.17,1.0,5.0,8.0,0
441.36,4.14,86.71,2.0,3.0,6.0,0
262.23,-0.2,104.57,1.0,5.0,2.0,0
263.38,2.73,43.7,2.0,3.0,4.0,1
196.2,0.64,52.6,0.0,4.0,0.0,1
401.44,1.9,112.74,2.0,6.0,4.0,1
153.18,0.38,66.48,3.0,3.0,2.0,0
369.42,3.59,66.89,2.0,3.0,2.0,0
133.12,-0.1,63.32,2.0,2.0,1.0,1
456.71,7.09,57.53,2.0,2.0,1.0,0
179.24,-0.49,83.55,3.0,4.0,6.0,0
214.23,-0.25,95.58,4.0,4.0,7.0,1
177.29,1.25,35.42,0.0,3.0,5.0,0
263.38,4.3,12.03,1.0,1.0,4.0,1
326.47,4.44,23.55,0.0,4.0,4.0,0
194.23,0.65,78.34,2.0,3.0,4.0,1
571.56,6.66,109.06,1.0,8.0,6.0,1
337.42,3.59,49.77,1.0,3.0,5.0,1
430.59,5.04,24.94,0.0,4.0,7.0,0
381.69,5.8,27.05,0.0,3.0,6.0,1
465.52,3.31,118.51,2.0,7.0,4.0,1
390.39,0.45,139.84,6.0,8.0,5.0,0
264.32,1.89,58.64,1.0,4.0,6.0,0
254.25,-2.21,102.28,2.0,8.0,3.0,1
424.59,5.08,54.72,0.0,5.0,12.0,0
394.47,2.11,51.24,0.0,5.0,2.0,0
214.65,2.58,46.53,1.0,2.0,3.0,0
75.07,0.7,38.66,0.0,3.0,2.0,0
776.87,4.56,92.78,3.0,4.0,5.0,1
464.61,2.9,108.75,3.0,8.0,13.0,0
285.69,-0.3,119.31,3.0,8.0,2.0,1
291.38,1.22,62.3,1.0,4.0,2.0,0
360.77,3.2,67.76,1.0,4.0,3.0,0
156.19,0.54,72.19,2.0,2.0,2.0,0
432.26,7.48,0.0,0.0,0.0,11.0,1
408.92,2.17,94.83,3.0,5.0,2.0,0
268.22,2.05,64.21,1.0,4.0,4.0,0
340.38,4.08,51.21,0.0,3.0,4.0,0
292.38,1.7,70.59,3.0,4.0,5.0,1
557.6,3.77,103.43,3.0,5.0,4.0,0
373.5,5.36,41.49,2.0,3.0,8.0,0
314.73,2.58,78.76,2.0,3.0,2.0,1
358.85,4.18,59.92,0.0,4.0,3.0,1
271.36,3.42,30.49,1.0,3.0,7.0,0
353.49,5.6,7.12,0.0,1.0,4.0,0
592.76,6.54,114.1,1.0,7.0,12.0,1
294.4,2.56,64.79,1.0,5.0,9.0,1
372.81,3.35,80.56,2.0,5.0,4.0,0
221.3,1.05,53.16,3.0,3.0,5.0,1
371.3,-1.74,155.88,1.0,11.0,5.0,1
424.5,2.57,95.94,2.0,5.0,9.0,1
364.41,3.25,96.07,3.0,6.0,3.0,0
529.79,4.41,59.0,1.0,5.0,5.0,1
326.51,5.05,6.48,0.0,3.0,5.0,0
296.15,4.36,49.33,2.0,2.0,4.0,1
298.38,2.84,46.15,0.0,5.0,1.0,1
324.42,3.17,45.59,1.0,4.0,4.0,1
106.08,-0.85,78.39,1.0,4.0,3.0,0
279.19,-1.66,147.9,4.0,7.0,6.0,1
353.45,2.48,62.3,1.0,5.0,3.0,0
836.98,5.85,229.27,6.0,14.0,6.0,0
358.14,4.47,0.0,0.0,0.0,3.0,0
457.96,3.23,72.6,0.0,6.0,8.0,0
150.18,1.98,37.3,1.0,2.0,2.0,0
270.28,2.77,63.6,1.0,3.0,5.0,0
363.24,3.87,41.57,1.0,3.0,1.0,0
140.14,1.11,49.69,2.0,3.0,1.0,0
512.57,5.74,50.8,1.0,4.0,8.0,0
268.74,1.4,41.57,1.0,3.0,4.0,1
604.75,2.76,166.75,5.0,6.0,13.0,0
290.38,3.56,40.46,2.0,2.0,0.0,1
295.45,4.68,3.24,0.0,2.0,3.0,0
277.41,3.04,32.7,1.0,3.0,5.0,1
233.24,-0.79,91.75,1.0,4.0,1.0,1
302.42,1.3,57.68,3.0,5.0,6.0,0
156.27,2.44,20.23,1.0,1.0,1.0,0
334.26,4.12,12.47,0.0,2.0,6.0,1
289.74,0.88,101.29,3.0,4.0,2.0,1
378.32,4.45,45.15,2.0,3.0,2.0,1
157.17,0.76,46.61,0.0,3.0,1.0,0
357.44,2.49,71.53,1.0,6.0,7.0,1
261.36,3.15,38.33,1.0,3.0,5.0,1
235.07,-1.66,161.31,6.0,4.0,4.0,1
203.25,2.45,53.71,0.0,2.0,3.0,0
422.49,2.44,100.9,2.0,6.0,3.0,1
164.2,2.09,37.3,1.0,1.0,4.0,1
158.16,-1.94,83.63,2.0,3.0,2.0,0
384.52,2.74,45.17,1.0,5.0,9.0,1
337.46,3.83,29.54,0.0,3.0,6.0,0
159.23,1.75,3.24,0.0,1.0,3.0,1
356.06,1.23,40.62,0.0,2.0,4.0,1
402.53,3.77,80.67,1.0,5.0,4.0,1
367.47,0.95,101.73,2.0,5.0,7.0,0
207.23,-3.26,104.39,5.0,6.0,3.0,1
136.15,1.61,26.3,0.0,2.0,1.0,0
314.43,3.83,46.53,1.0,3.0,1.0,1
476.51,2.22,154.92,1.0,11.0,11.0,0
186.24,-0.21,86.18,2.0,3.0,2.0,0
531.32,3.78,64.6,3.0,4.0,4.0,1
612.64,-3.88,317.64,10.0,12.0,21.0,1
502.53,5.3,111.2,3.0,4.0,3.0,0
290.36,2.04,85.35,4.0,4.0,5.0,0
343.47,3.49,54.46,1.0,4.0,10.0,1
204.27,1.98,39.26,2.0,2.0,3.0,0
310.48,4.87,20.23,1.0,1.0,1.0,1
168.11,-0.53,115.15,4.0,6.0,0.0,0
286.24,2.03,58.2,2.0,2.0,0.0,0
115.13,-0.18,49.33,2.0,2.0,1.0,0
357.35,-1.19,156.44,3.0,9.0,7.0,0
112.09,0.11,65.98,2.0,2.0,1.0,0
240.44,2.64,0.0,0.0,0.0,6.0,1
210.28,0.07,48.39,0.0,6.0,3.0,1
412.43,3.43,85.07,1.0,6.0,4.0,1
475.63,5.54,63.68,0.0,5.0,4.0,1
478.55,1.92,173.84,5.0,8.0,8.0,0
416.61,5.64,69.64,2.0,3.0,10.0,0
427.42,0.67,191.26,6.0,6.0,9.0,1
453.58,5.91,38.77,0.0,4.0,8.0,0
291.4,2.92,18.84,0.0,3.0,0.0,0
918.13,1.63,241.83,6.0,18.0,13.0,0
468.37,2.11,173.71,3.0,9.0,8.0,1
188.22,1.62,34.14,0.0,2.0,2.0,0
343.55,4.33,69.56,3.0,3.0,17.0,0
480.53,5.09,110.85,2.0,10.0,5.0,1
287.45,3.94,23.47,1.0,2.0,5.0,1
488.62,4.09,106.97,1.0,7.0,7.0,1
184.24,2.76,25.78,0.0,2.0,1.0,1
570.77,6.83,117.97,2.0,5.0,5.0,0
270.09,1.68,74.68,1.0,3.0,3.0,0
351.45,4.99,66.4,2.0,2.0,3.0,1
252.4,3.98,26.3,0.0,2.0,7.0,0
328.39,3.53,45.06,1.0,4.0,7.0,0
539.59,-0.23,173.5,3.0,8.0,6.0,1
126.11,0.8,60.69,3.0,3.0,0.0,0
197.38,2.51,0.0,0.0,0.0,0.0,1
985.13,0.61,288.28,8.0,20.0,11.0,0
308.31,0.84,68.61,1.0,6.0,3.0,0
416.52,3.16,109.98,2.0,6.0,8.0,0
630.83,4.68,107.97,1.0,8.0,11.0,1
301.39,1.73,41.93,1.0,4.0,1.0,1
312.41,4.3,32.78,0.0,3.0,7.0,0
450.51,5.22,72.5,1.0,6.0,8.0,0
382.49,0.57,113.76,3.0,6.0,8.0,0
191.06,3.32,20.23,1.0,1.0,0.0,0
211.18,0.02,94.36,1.0,5.0,5.0,0
238.33,2.85,29.26,1.0,2.0,1.0,1
147.13,-0.74,100.62,3.0,3.0,4.0,0
390.62,6.92,15.6,0.0,1.0,11.0,0
309.49,4.4,29.54,0.0,3.0,7.0,1
824.93,-4.34,355.85,10.0,12.0,22.0,0
346.34,2.18,107.77,1.0,7.0,4.0,1
804.03,4.64,178.36,3.0,12.0,7.0,1
321.83,3.67,29.54,0.0,4.0,3.0,1
415.43,3.75,101.38,2.0,7.0,5.0,1
381.52,4.84,30.93,0.0,4.0,6.0,0
610.67,6.32,143.34,1.0,11.0,10.0,1
602.59,2.31,203.55,4.0,13.0,13.0,1
249.74,2.99,20.31,0.0,1.0,0.0,0
302.37,3.57,80.92,4.0,4.0,5.0,1
167.2,0.6,83.38,3.0,4.0,0.0,1
366.4,3.01,84.42,1.0,7.0,4.0,0
135.21,1.58,26.02,1.0,1.0,2.0,1
261.36,3.15,38.33,1.0,3.0,5.0,1
230.27,2.28,44.12,0.0,4.0,3.0,0
548.67,2.43,131.75,3.0,9.0,5.0,0
389.89,1.23,118.36,3.0,5.0,2.0,1
258.23,0.09,83.55,1.0,4.0,1.0,1
75.07,-0.49,49.33,2.0,2.0,0.0,1
357.41,3.69,77.88,1.0,6.0,8.0,0
428.31,4.36,133.52,4.0,4.0,8.0,1
452.52,2.2,146.0,2.0,9.0,7.0,0
259.3,2.44,38.77,0.0,3.0,2.0,0
363.22,-2.52,201.28,7.0,11.0,0.0,1
468.58,4.23,96.8,1.0,5.0,9.0,0
241.25,-1.7,136.29,6.0,7.0,2.0,1
500.43,8.64,23.47,1.0,2.0,10.0,1
487.51,0.11,173.86,5.0,10.0,5.0,1
497.18,-1.82,270.42,7.0,13.0,8.0,0
410.51,3.34,72.72,2.0,6.0,7.0,0
327.23,4.48,17.82,0.0,2.0,4.0,0
456.71,7.96,43.37,0.0,3.0,10.0,1
345.44,2.58,59.95,2.0,5.0,10.0,0
390.41,3.17,44.27,1.0,4.0,4.0,1
632.88,8.14,96.36,2.0,6.0,10.0,0
281.31,2.34,56.79,1.0,5.0,7.0,0
200.58,1.35,86.23,1.0,3.0,2.0,0
267.31,1.67,98.22,2.0,5.0,3.0,0
406.55,-0.86,122.49,5.0,8.0,7.0,1
342.44,1.01,97.03,2.0,5.0,10.0,0
700.71,-7.13,368.71,15.0,17.0,11.0,0
527.53,1.03,185.84,5.0,11.0,4.0,1
433.58,4.72,48.57,1.0,5.0,7.0,1
369.51,3.67,46.5,1.0,4.0,6.0,0
370.43,4.37,81.54,1.0,6.0,7.0,0
502.58,3.52,99.13,1.0,7.0,3.0,1
475.52,0.94,156.27,5.0,7.0,7.0,1
468.68,7.5,77.76,3.0,3.0,3.0,0
411.79,6.64,17.82,0.0,3.0,7.0,1
446.51,2.42,132.21,3.0,5.0,8.0,0
343.22,4.23,43.07,0.0,4.0,1.0,1
458.65,5.85,44.73,2.0,4.0,10.0,1
238.29,1.61,41.13,2.0,2.0,2.0,0
514.6,0.2,199.78,5.0,13.0,8.0,0
356.45,3.16,68.29,1.0,5.0,7.0,1
225.21,-1.33,119.05,3.0,7.0,4.0,1
832.06,9.31,139.08,2.0,8.0,15.0,1
338.04,4.65,0.0,0.0,0.0,3.0,1
468.59,3.31,60.47,0.0,6.0,10.0,1
114.15,0.11,47.61,1.0,3.0,0.0,0
194.24,-0.9,72.9,1.0,4.0,3.0,0
142.16,-0.91,63.4,1.0,2.0,2.0,0
421.47,4.52,90.65,3.0,4.0,8.0,1
428.41,5.36,66.76,2.0,3.0,4.0,0
600.48,8.2,59.08,0.0,4.0,5.0,0
385.37,2.38,74.57,2.0,5.0,3.0,0
257.29,2.19,59.3,1.0,3.0,4.0,1
381.48,4.16,54.04,1.0,5.0,3.0,0
469.95,5.16,79.38,2.0,6.0,7.0,1
560.49,5.35,95.09,2.0,8.0,8.0,1
442.48,4.56,114.59,3.0,6.0,5.0,1
163.22,1.36,29.1,1.0,1.0,4.0,0
147.18,1.66,36.02,2.0,1.0,1.0,0
195.26,1.42,52.49,3.0,3.0,4.0,0
440.41,5.18,49.77,1.0,3.0,5.0,0
271.4,3.38,12.47,0.0,2.0,1.0,1
321.85,3.46,40.54,1.0,2.0,5.0,0
386.66,7.39,20.23,1.0,1.0,5.0,0
367.41,3.63,85.46,1.0,7.0,6.0,0
425.31,2.47,81.08,2.0,5.0,9.0,0
604.96,9.08,65.18,2.0,4.0,1.0,0
331.37,3.27,76.05,1.0,6.0,6.0,0
267.37,1.61,50.72,2.0,4.0,9.0,1
368.39,3.37,93.06,2.0,6.0,8.0,0
380.66,0.91,146.34,3.0,5.0,3.0,0
273.74,1.62,54.45,0.0,3.0,1.0,1
216.33,3.34,28.68,1.0,1.0,2.0,0
328.43,1.17,75.71,1.0,5.0,8.0,0
431.29,3.76,29.54,0.0,3.0,5.0,1
404.34,5.5,37.61,0.0,3.0,7.0,1
484.66,4.67,55.76,1.0,6.0,9.0,1
127.91,0.62,0.0,0.0,0.0,0.0,0
236.31,1.67,64.35,2.0,4.0,6.0,0
764.8,4.05,144.16,2.0,8.0,12.0,0
487.2,0.16,249.41,6.0,11.0,8.0,0
561.72,6.55,59.0,1.0,4.0,7.0,0
328.5,6.08,26.3,0.0,2.0,6.0,0
295.84,3.36,19.37,0.0,4.0,6.0,0
480.65,4.94,52.19,1.0,6.0,7.0,1
155.15,0.54,46.61,0.0,3.0,2.0,0
144.26,1.81,38.05,2.0,2.0,6.0,0
450.93,4.27,88.93,1.0,6.0,4.0,1
273.25,-0.33,109.57,2.0,5.0,1.0,1
785.11,5.19,133.41,2.0,9.0,21.0,0
164.2,2.09,37.3,1.0,1.0,4.0,1
586.2,8.95,70.42,2.0,4.0,12.0,1
418.45,2.97,117.0,1.0,8.0,8.0,1
206.28,3.07,37.3,1.0,1.0,4.0,1
670.88,4.27,153.37,4.0,10.0,10.0,1
571.56,3.39,99.54,0.0,10.0,4.0,1
272.37,1.09,78.43,3.0,4.0,6.0,1
284.38,2.17,67.43,2.0,5.0,6.0,1
474.64,4.43,96.22,3.0,5.0,9.0,0
392.5,3.82,61.8,2.0,4.0,4.0,0
392.54,3.25,82.81,2.0,5.0,4.0,0
